CHILD,SEX,DOB,ETHNIC,UPN,MOTHER,MC_DOB,LA,YEAR
466292,1,01/03/2011,MWBA,H091654321595,,,East Sussex,2024
478847,2,30/05/2002,BOTH,E082524526233,,,West Berkshire,2023
404099,1,16/05/2017,BAFR,H005970475109,,,Slough,2023
405425,2,10/07/2005,WROM,U027142954866,,,Windsor and Maidenhead,2020
442857,1,23/05/2016,WIRI,U011980512497,,,Brighton and Hove,2022
417525,1,11/01/2008,MWAS,Q019137231610,,,Medway,2023
451928,2,30/01/2015,BCRB,Q017960520016,,,Windsor and Maidenhead,2021
485132,2,29/10/2001,AIND,R081560250838,,,Kent,2020
411220,2,15/04/2014,WIRI,N039908946713,,,Reading,2022
482980,1,24/07/2005,WOTH,J088125341750,,,Kent,2019
495348,1,29/12/2011,MWBC,E098099993869,,,East Sussex,2019
409953,2,23/09/2003,OOTH,J043273795461,,,Buckinghamshire,2019
494694,2,27/05/2012,AOTH,V056086083036,,,Reading,2019
439184,2,06/10/2014,BOTH,E071128152692,,,Bracknell Forest,2020
416745,2,01/02/2014,WIRI,M042753765048,,,Isle of Wight,2024
450215,1,27/10/2003,ABAN,K025497838964,,,West Sussex,2020
475294,2,15/03/2013,ABAN,L004675436603,,,Hampshire,2020
460324,1,09/11/2005,MWBA,J071030226549,,,Slough,2020
461987,1,10/05/2004,BOTH,I019441871505,,,West Sussex,2019
477891,1,23/06/2014,WOTH,D073754516163,,,Portsmouth,2021
469334,1,11/02/2006,AOTH,F024544170921,,,Reading,2022
438907,1,26/01/2018,OOTH,E020657535596,,,West Sussex,2022
440513,1,12/02/2007,CHNE,R016211813839,,,West Berkshire,2024
437521,1,31/01/2011,BOTH,A037929969305,,,Windsor and Maidenhead,2019
429687,2,02/03/2006,AOTH,Q057569673158,,,Isle of Wight,2024
449234,2,17/05/2012,MWBA,H045385007847,,,Milton Keynes,2023
440128,2,23/02/2016,APKN,P052952185698,,,Hampshire,2019
401135,1,15/09/2003,BOTH,B036785974931,,,Surrey,2019
423742,2,08/10/2014,WIRI,D033828778741,,,Medway,2024
410336,2,28/02/2005,WIRT,C017810252330,,,Southampton,2022
445796,2,04/04/2011,AOTH,R036139518360,,,Oxfordshire,2023
497958,1,04/09/2005,MWBC,B009677772843,,,Oxfordshire,2022
473746,2,04/05/2004,REFU,Y035892618488,,,Slough,2024
415118,1,22/06/2017,BOTH,A021471217868,,,Windsor and Maidenhead,2021
429030,2,16/10/2012,BCRB,L036682346295,,,Oxfordshire,2022
427527,2,27/04/2017,WIRT,Y091229758566,,,West Berkshire,2022
409954,1,13/06/2008,MWBC,U000769014862,,,Southampton,2021
431735,1,05/12/2017,AOTH,T023095234807,,,Oxfordshire,2024
473508,1,30/08/2016,MWAS,U077585266692,,,Portsmouth,2024
400276,1,28/11/2013,WIRT,A098175200478,,,West Sussex,2022
445960,2,25/02/2002,BCRB,P055662041907,,,Surrey,2024
453104,1,15/05/2007,WIRI,L089045525951,,,Reading,2023
491831,2,17/09/2002,WIRI,R098430763517,,,Isle of Wight,2022
460906,1,20/04/2006,NOBT,A043681809510,,,West Sussex,2021
432431,1,31/05/2010,BCRB,R090936616900,,,Isle of Wight,2020
432592,2,29/12/2008,REFU,J042519842696,,,Reading,2024
452207,2,25/02/2007,ABAN,E027062565976,,,Isle of Wight,2020
414682,1,23/07/2016,BCRB,L080453987301,,,Medway,2023
469446,1,30/07/2002,CHNE,J062682363302,,,Bracknell Forest,2020
417629,2,25/12/2014,BOTH,F035060392293,,,Isle of Wight,2021
469552,1,02/12/2004,WROM,H074001085559,,,Windsor and Maidenhead,2024
478393,1,06/06/2013,MWBA,S009789084065,,,Portsmouth,2019
418873,2,06/10/2008,BAFR,L098516521522,,,Bracknell Forest,2024
406889,1,01/06/2015,MWBC,O014059412587,,,Isle of Wight,2024
443966,2,10/09/2005,MWBA,Q088718985961,,,Kent,2024
402754,1,21/10/2001,BOTH,Y052469380170,,,East Sussex,2022
423015,2,23/03/2004,APKN,W027919481264,,,Reading,2020
442127,2,07/09/2001,ABAN,K063733327417,,,Surrey,2020
448404,2,26/10/2013,WIRT,I042767141193,,,Isle of Wight,2023
495007,1,05/05/2005,OOTH,M098978771169,,,Buckinghamshire,2020
410779,2,08/04/2000,WROM,Q055224576498,,,Surrey,2022
433070,2,14/11/2016,AOTH,V021712686412,,,Slough,2020
432253,2,15/02/2006,BAFR,Y002821863269,,,Medway,2019
457732,1,31/12/2014,WOTH,D030033082583,,,Milton Keynes,2021
414390,2,29/03/2002,NOBT,W088255461444,,,Kent,2022
493976,2,19/11/2013,WBRI,W040087801104,,,Portsmouth,2023
458899,2,27/02/2005,MOTH,M066269185146,,,Surrey,2024
435162,2,10/03/2007,MWBA,Z078809433102,,,Kent,2020
471193,2,18/03/2001,WBRI,W073266296911,,,West Berkshire,2022
472087,1,03/04/2007,WBRI,L001821835387,,,Hampshire,2022
405613,2,28/01/2016,MWBC,K071462695916,,,Buckinghamshire,2023
491216,2,08/04/2004,REFU,L003428934769,,,West Berkshire,2019
444963,2,31/07/2005,APKN,P046382840938,,,Southampton,2023
410592,1,20/06/2013,WBRI,M085697472124,,,Portsmouth,2019
409814,2,15/04/2017,BAFR,Q030024162936,,,Brighton and Hove,2023
474080,2,24/01/2006,MWAS,P014055577317,,,Buckinghamshire,2022
486100,1,18/08/2000,MWBA,U085809362372,,,Portsmouth,2024
462527,1,09/08/2005,REFU,S025675684103,,,Buckinghamshire,2019
495164,1,23/06/2014,REFU,I009946088329,,,Southampton,2020
400008,2,22/02/2010,WIRI,A093502007134,,,Portsmouth,2022
461146,2,29/12/2004,AOTH,M067542912497,,,Milton Keynes,2020
410278,1,20/06/2015,WBRI,L089292722513,,,Surrey,2021
489665,1,13/11/2010,CHNE,D024698135867,,,Oxfordshire,2021
453443,2,11/12/2007,WIRT,G055216617961,,,West Sussex,2022
431510,1,07/11/2016,AOTH,B074595405763,,,Southampton,2024
476424,1,17/01/2005,MWBC,I070779372628,,,East Sussex,2022
422613,2,18/05/2011,MWBC,G070275585748,,,Surrey,2023
481785,1,13/12/2014,MOTH,N069301434002,,,Milton Keynes,2023
468038,2,29/10/2010,MOTH,Y055552590281,,,Isle of Wight,2024
453764,2,13/09/2014,NOBT,P015308861329,,,Reading,2020
401623,2,19/07/2014,REFU,Q034277280281,,,East Sussex,2019
493226,2,28/05/2009,ABAN,J014825758506,,,Milton Keynes,2020
422688,2,19/02/2007,REFU,S006234015338,,,Southampton,2023
444279,2,13/10/2002,MWBC,C091222407888,,,Windsor and Maidenhead,2019
453989,1,05/09/2001,CHNE,D026766392286,,,Windsor and Maidenhead,2019
405025,2,14/10/2008,ABAN,A004281353002,,,Windsor and Maidenhead,2019
401856,2,03/09/2003,MWBC,K004323408622,,,Isle of Wight,2023
496191,1,19/06/2013,WROM,R053598752566,,,Milton Keynes,2019
482782,1,10/06/2013,BCRB,V012753243731,,,Reading,2020
493378,2,14/01/2003,BOTH,Q062063285781,,,Medway,2021
423806,1,19/04/2005,CHNE,F063474148055,,,Surrey,2020
402955,2,12/07/2004,MWAS,K082817277272,,,Wokingham,2020
430065,1,25/01/2018,MOTH,Q004407105332,,,Hampshire,2019
489445,2,17/09/2010,WROM,Z026058321920,,,Surrey,2020
413402,1,21/11/2001,MOTH,Y042007728769,,,Medway,2019
426994,2,20/02/2003,WBRI,Z076151831902,,,Kent,2020
499189,2,17/09/2005,WBRI,X089918910153,,,Kent,2023
440379,1,17/11/2011,MWBA,G067122609807,,,Kent,2024
497057,1,30/01/2017,MWBA,I018546199441,,,Hampshire,2021
454325,2,21/08/2003,MWBC,I017096980698,,,East Sussex,2019
472013,1,10/11/2000,APKN,U059489585300,,,Reading,2023
434144,1,24/11/2006,MWAS,Q052251282505,,,Oxfordshire,2022
466966,1,10/05/2002,WBRI,N076503129472,,,Bracknell Forest,2022
452661,1,26/05/2017,AOTH,P026882091530,,,Slough,2023
429289,1,07/06/2017,WOTH,N065962668007,,,Southampton,2021
468016,2,05/07/2014,APKN,U092949525965,,,Surrey,2024
422488,2,04/04/2017,ABAN,A025300850302,,,Reading,2023
466488,1,24/11/2017,AOTH,K077248120991,,,Bracknell Forest,2020
437693,1,28/08/2001,WOTH,S048018509811,,,Slough,2020
440850,1,13/01/2006,NOBT,F017391878114,,,Milton Keynes,2021
462441,2,05/02/2011,APKN,N041665055967,,,Wokingham,2023
476308,2,08/07/2009,OOTH,Q062301727708,,,Slough,2023
402767,2,23/03/2001,APKN,R033891648178,,,Brighton and Hove,2020
467197,2,18/01/2013,AOTH,K062782167343,,,Bracknell Forest,2022
498249,1,21/12/2012,MWBA,D063419677651,,,Windsor and Maidenhead,2023
497182,1,07/08/2014,APKN,G030146812960,,,East Sussex,2023
405067,1,02/10/2005,WOTH,P072999460466,,,Slough,2024
433028,1,13/09/2011,OOTH,R040585420695,,,Buckinghamshire,2024
482941,2,15/08/2011,MWBC,Q041467144902,,,Wokingham,2021
464706,1,04/04/2006,MOTH,C051799412045,,,Surrey,2024
438985,2,04/07/2013,MWBA,U050381743015,,,Buckinghamshire,2019
438385,2,19/05/2006,WROM,S006321657806,,,East Sussex,2021
469444,1,22/05/2015,WIRI,G079121312602,,,Slough,2021
482389,2,22/07/2005,WBRI,L085469816513,,,Kent,2022
453173,1,19/12/2008,BCRB,V088163872110,,,Oxfordshire,2022
438033,1,06/09/2008,BAFR,G090830778602,,,Kent,2019
437918,2,29/09/2010,NOBT,B078115269716,,,Surrey,2024
463038,1,14/11/2006,BAFR,W004443615961,,,Portsmouth,2024
450419,2,29/05/2014,BAFR,H030186442843,,,Medway,2022
426863,1,27/08/2017,MWBC,U040596065195,,,Bracknell Forest,2021
454033,2,28/06/2017,BAFR,Z071788242813,,,Surrey,2023
442296,1,15/01/2005,AIND,S086748681061,,,Bracknell Forest,2021
488916,2,21/03/2001,OOTH,N076679003478,,,Wokingham,2023
432517,2,21/03/2014,BCRB,D004460620117,,,Reading,2020
411972,1,13/10/2002,MWBA,M059618986275,,,Oxfordshire,2021
493611,1,25/11/2011,APKN,N081364679448,,,Kent,2024
435355,2,08/09/2007,NOBT,O043668804608,,,Milton Keynes,2020
491764,2,22/12/2001,WIRT,O057268506059,,,Milton Keynes,2022
430462,1,03/05/2010,NOBT,H029174247754,,,Surrey,2024
478295,1,14/11/2013,BAFR,B093032845263,,,West Sussex,2023
419008,1,20/11/2001,WROM,S018741151884,,,West Berkshire,2019
402849,1,12/11/2000,BCRB,B030872635280,,,Portsmouth,2023
439510,2,28/06/2008,BAFR,J068368058680,,,Oxfordshire,2023
458258,2,30/07/2016,WOTH,I079897695605,,,Slough,2020
483266,1,24/04/2006,APKN,G001778635561,,,Milton Keynes,2019
464196,2,29/09/2007,APKN,G043683746168,,,Reading,2020
431535,1,03/05/2017,AOTH,Z093635023730,,,Slough,2024
408909,2,10/06/2000,CHNE,T039287001314,,,West Sussex,2023
441911,2,24/10/2015,AIND,K020150112116,,,Bracknell Forest,2020
432098,1,05/01/2013,MWBA,S080595621530,,,Slough,2024
438600,2,12/06/2004,AOTH,P022314337222,,,East Sussex,2024
451465,1,09/09/2004,APKN,O022004355355,,,West Berkshire,2019
464910,1,16/07/2004,WBRI,S027410827231,,,East Sussex,2023
414282,1,07/03/2006,BCRB,C031612247589,,,Wokingham,2020
431536,2,06/07/2017,CHNE,U011345826375,,,Slough,2020
456335,2,20/09/2006,AOTH,D041005505878,,,West Berkshire,2020
449213,1,25/08/2008,AOTH,M005911986586,,,Wokingham,2023
436756,2,13/04/2005,APKN,O059097168990,,,Windsor and Maidenhead,2021
455204,1,30/07/2007,WIRT,Q040130275078,,,Buckinghamshire,2024
414409,2,14/04/2008,AIND,A044052691353,,,Kent,2019
446205,2,17/05/2012,WIRI,E091054384711,,,Kent,2021
460965,2,08/10/2009,MWBC,H039684133776,,,Windsor and Maidenhead,2024
413239,2,19/08/2015,BCRB,W073487014287,,,Portsmouth,2023
460437,1,29/11/2013,AIND,M004227826191,,,West Sussex,2019
479563,2,22/08/2000,REFU,K049172908912,,,Medway,2023
436598,1,16/11/2001,MOTH,B049707611557,,,Buckinghamshire,2023
423585,1,09/06/2013,MWAS,W027964043488,,,Isle of Wight,2019
498690,2,18/03/2012,MOTH,Z060218947838,,,East Sussex,2021
412585,1,09/08/2007,BCRB,A094164022669,,,Portsmouth,2023
460361,2,02/09/2001,REFU,A029205875640,,,Medway,2019
444604,1,03/07/2014,WBRI,Y013841120217,,,Kent,2023
444402,1,02/09/2006,BCRB,V030369060215,,,Windsor and Maidenhead,2022
487655,1,11/05/2010,WROM,W002105925304,,,West Sussex,2021
430007,2,04/08/2007,WROM,V097058450858,,,Portsmouth,2021
474985,1,17/05/2003,MWAS,U098705326706,,,Bracknell Forest,2019
414809,2,08/08/2005,OOTH,I061297177432,,,Slough,2019
494498,1,23/09/2005,BOTH,V044652922684,,,Southampton,2023
439376,1,06/09/2017,APKN,B093273319697,,,Milton Keynes,2023
475796,2,23/06/2002,AIND,K027777129570,,,Slough,2020
479026,2,10/01/2006,ABAN,X007621543314,,,Oxfordshire,2020
445868,2,20/02/2002,MWAS,O053379718877,,,Wokingham,2024
485697,2,02/01/2002,ABAN,F078166407636,,,Medway,2019
452900,1,15/07/2017,WIRT,R032786722807,,,Southampton,2024
457292,2,03/03/2013,REFU,S085960350751,,,Hampshire,2022
498924,2,01/03/2008,BAFR,M031913027928,,,Isle of Wight,2021
483856,2,12/07/2000,BAFR,V066591932371,,,Windsor and Maidenhead,2022
494996,1,26/12/2009,OOTH,M043458758281,,,Buckinghamshire,2020
447796,2,28/01/2005,WROM,U092019335180,,,Portsmouth,2020
464922,2,13/03/2017,WOTH,X032604231887,,,Windsor and Maidenhead,2023
428429,1,03/11/2014,MWBC,F065534808256,,,Isle of Wight,2022
471787,2,26/02/2006,MWBC,J066012799554,,,Reading,2021
472067,1,15/05/2017,BOTH,Z003333299411,,,East Sussex,2022
454411,2,09/02/2004,NOBT,D000229435194,,,Slough,2020
482497,2,06/12/2017,AIND,M066313275583,,,Reading,2023
493749,2,13/08/2013,MOTH,K073280534280,,,Windsor and Maidenhead,2021
483811,2,23/06/2014,ABAN,F031306887946,,,West Sussex,2019
491539,1,24/11/2007,OOTH,E092130749085,,,Wokingham,2024
433401,1,09/02/2010,ABAN,Y059901652417,,,Medway,2022
435690,1,10/10/2008,OOTH,P092561928987,,,Buckinghamshire,2024
430015,1,17/06/2006,CHNE,Y057827263057,,,West Sussex,2020
487966,1,16/07/2008,MWBC,T090692630519,,,Kent,2023
441022,2,05/02/2008,WIRI,X039430963484,,,Southampton,2023
446753,2,29/03/2008,WROM,G036179863156,,,Slough,2019
448120,2,16/01/2001,BOTH,A009926018842,,,Portsmouth,2019
450021,2,12/06/2013,BAFR,L087537933639,,,Windsor and Maidenhead,2024
443614,2,05/02/2005,CHNE,L040394275171,,,Slough,2019
458511,2,03/02/2001,WIRT,P052656421753,,,Windsor and Maidenhead,2019
477934,1,25/09/2008,NOBT,M079886956424,,,Surrey,2019
414732,1,11/07/2016,ABAN,R051389925518,,,Windsor and Maidenhead,2023
463585,2,04/01/2015,ABAN,U025529966462,,,Brighton and Hove,2023
449864,1,23/08/2017,BCRB,N063087661645,,,Southampton,2024
403545,2,29/03/2001,BAFR,T060478437503,,,West Berkshire,2022
400610,1,12/11/2000,WBRI,A038486364072,,,Southampton,2022
426731,1,14/07/2010,AIND,I013405252509,,,Wokingham,2020
430992,1,19/03/2018,MOTH,A058667252842,,,Surrey,2020
431213,1,30/11/2004,WBRI,K015171711547,,,Portsmouth,2021
481960,1,18/06/2003,BAFR,D034666346339,,,Southampton,2020
497412,2,20/06/2017,AOTH,F056770611784,,,Isle of Wight,2021
417954,1,15/02/2009,APKN,L065739656924,,,Milton Keynes,2024
473275,1,20/04/2004,NOBT,T084657694069,,,East Sussex,2021
420603,1,14/05/2007,MOTH,W009823246449,,,Southampton,2022
469950,2,05/03/2005,BCRB,F077241673495,,,Windsor and Maidenhead,2019
443834,1,24/03/2016,WROM,K015321350500,,,Kent,2019
447256,2,30/05/2012,OOTH,M018840700268,,,Milton Keynes,2023
415137,2,17/09/2015,REFU,O044167090923,,,Bracknell Forest,2020
452824,1,27/07/2014,REFU,X005326822895,,,Buckinghamshire,2024
479604,2,06/09/2017,WIRI,L087398806887,,,Surrey,2023
493981,2,24/05/2017,BOTH,G083082395820,,,West Berkshire,2022
457155,2,14/10/2015,AIND,W078881931394,,,West Berkshire,2024
491138,2,14/05/2002,MWBA,P056492750503,,,Kent,2024
437059,2,13/04/2009,BCRB,I037834521247,,,Oxfordshire,2024
406113,1,01/04/2007,WIRI,C043891903443,,,Wokingham,2021
440969,1,12/07/2001,MOTH,B033183831504,,,Isle of Wight,2023
446637,2,14/10/2014,MOTH,W058708284763,,,Hampshire,2021
468086,2,12/06/2006,CHNE,J080061245778,,,Windsor and Maidenhead,2019
407109,1,14/02/2009,WIRT,M093733658432,,,Reading,2021
428092,1,07/09/2000,NOBT,M045437400827,,,Bracknell Forest,2024
440155,1,13/11/2013,BCRB,Z022470154900,,,Windsor and Maidenhead,2020
441712,1,22/12/2010,BAFR,R096710447664,,,Reading,2024
415809,1,03/01/2018,MOTH,J067628438208,,,Oxfordshire,2024
497937,2,08/11/2005,WROM,V089354897260,,,Bracknell Forest,2024
440275,2,20/04/2011,WROM,K041495751763,,,Reading,2024
488598,1,08/11/2007,BAFR,W047958134512,,,Bracknell Forest,2023
412264,2,01/08/2002,WROM,T047443311639,,,Slough,2021
427736,1,20/09/2014,REFU,G028194520429,,,Kent,2022
413009,2,30/12/2004,AIND,D004543365919,,,Medway,2020
478823,2,02/06/2012,WROM,U031676969803,,,Surrey,2021
422311,1,24/11/2013,BCRB,O029290683725,,,Wokingham,2024
435232,1,08/11/2005,AIND,C098317211873,,,Surrey,2021
418213,2,21/04/2014,CHNE,B001143075841,,,Reading,2022
483922,1,16/09/2002,AIND,P002945921036,,,Isle of Wight,2024
443352,2,25/01/2004,BCRB,E074821439607,,,Windsor and Maidenhead,2022
479117,2,18/06/2007,BCRB,Y037802508129,,,Isle of Wight,2021
469306,1,15/08/2014,BOTH,V051524246080,,,West Sussex,2023
495963,2,09/08/2005,WOTH,H071403011675,,,Brighton and Hove,2023
448951,1,30/06/2015,WIRT,K094641687266,,,Isle of Wight,2024
490996,1,15/05/2017,MOTH,L033417001633,,,Portsmouth,2019
494665,2,06/09/2005,WOTH,K076993310630,,,Portsmouth,2022
452338,1,15/11/2000,WROM,R078026154555,,,West Berkshire,2020
439361,2,21/10/2016,REFU,K052568154038,,,Windsor and Maidenhead,2022
400831,1,28/05/2003,WIRI,D082620063866,,,Portsmouth,2021
402041,2,02/04/2002,BCRB,R092608582336,,,Surrey,2019
488505,2,10/10/2001,MWAS,A015599440247,,,Bracknell Forest,2019
495868,2,20/02/2006,MWBA,E065336227043,,,Milton Keynes,2021
440492,1,30/03/2005,BCRB,C008359681854,,,Reading,2019
401688,2,10/07/2015,AIND,S009534085072,,,Hampshire,2021
417334,1,08/10/2004,WIRI,P058962825051,,,West Sussex,2024
405578,2,02/12/2013,MWBC,A028050540734,,,Surrey,2020
442269,2,10/11/2015,MWBC,O072953528241,,,Milton Keynes,2023
473721,2,08/06/2005,MOTH,E012068906475,,,Kent,2021
485183,1,13/06/2015,WIRI,D092384615613,,,Oxfordshire,2023
487361,2,23/11/2006,OOTH,V003142581913,,,West Berkshire,2023
433603,1,09/09/2000,MOTH,U054606863983,,,West Sussex,2023
463852,1,27/03/2008,MOTH,S051912946835,,,Kent,2019
406029,2,11/03/2010,WROM,E023308098320,,,Isle of Wight,2019
433567,2,29/11/2009,WBRI,E034950517995,,,Brighton and Hove,2023
437497,1,04/04/2004,OOTH,P093421589770,,,Medway,2024
411211,2,08/06/2001,BOTH,Q041783305709,,,West Berkshire,2019
469436,1,25/02/2008,MWBC,Q087775412985,,,Windsor and Maidenhead,2019
451302,2,09/03/2017,OOTH,X031235402820,,,Wokingham,2019
480308,1,09/03/2017,AIND,M059284495533,,,Windsor and Maidenhead,2024
428702,2,26/05/2003,WROM,A077054143074,,,Brighton and Hove,2020
431266,1,09/11/2010,NOBT,V075270949684,,,Medway,2024
491292,2,02/11/2000,WBRI,M022346310405,,,Brighton and Hove,2024
422870,2,14/09/2003,MWBA,N063383943808,,,East Sussex,2020
410234,1,10/11/2002,WOTH,Q009851186551,,,Wokingham,2021
463353,2,08/03/2016,AIND,E017601512340,,,Isle of Wight,2019
421036,2,11/09/2000,WIRT,N011692399400,,,Oxfordshire,2024
432755,1,05/10/2006,MOTH,L083621079369,,,Southampton,2020
432042,2,18/05/2006,BAFR,P022208433895,,,Bracknell Forest,2021
497601,2,27/10/2008,WOTH,V042371372344,,,Medway,2024
480626,2,07/02/2010,WIRT,U090765634204,,,Oxfordshire,2023
446292,1,08/11/2012,WIRT,X054420845730,,,East Sussex,2023
472842,2,02/09/2015,MWAS,S058137648155,,,East Sussex,2023
453260,1,04/07/2009,BCRB,D026262825753,,,Brighton and Hove,2019
436662,1,23/08/2000,MOTH,I033760051085,,,Oxfordshire,2019
484040,2,01/05/2006,BCRB,I065534729880,,,Oxfordshire,2019
418292,1,15/08/2006,MWAS,C056415562121,,,Oxfordshire,2020
437708,2,12/02/2016,APKN,J032810513104,,,Buckinghamshire,2021
455632,2,04/12/2010,WIRI,Y007147197709,,,Windsor and Maidenhead,2024
489843,2,17/12/2014,MWBC,B035269580795,,,Medway,2021
496015,2,03/12/2012,OOTH,K083747368701,,,Oxfordshire,2023
489702,2,24/11/2013,CHNE,E093643213029,,,Bracknell Forest,2023
487086,2,24/01/2016,WOTH,M038129249209,,,Portsmouth,2020
426361,2,02/02/2004,MOTH,U059422922218,,,Windsor and Maidenhead,2020
429949,2,30/08/2009,NOBT,G040118708603,,,Hampshire,2021
400125,2,11/01/2010,WBRI,B072962556321,,,Kent,2024
468225,2,07/08/2005,AOTH,Z064169806547,,,Oxfordshire,2023
411482,2,18/04/2012,WIRI,A026542993899,,,Windsor and Maidenhead,2020
401149,2,14/11/2005,ABAN,Z086003906870,,,Southampton,2019
419629,2,26/04/2012,MWBA,P052205378384,,,Milton Keynes,2021
437120,2,08/10/2014,MWBC,V045699747575,,,Hampshire,2024
464575,1,25/03/2013,NOBT,T035239592366,,,Reading,2023
438209,2,20/03/2009,APKN,P007904080060,,,Hampshire,2020
478317,2,21/01/2011,BOTH,J063597937069,,,West Sussex,2019
400266,2,28/10/2005,ABAN,E068104710941,,,Hampshire,2022
459323,1,06/01/2006,MOTH,Q062255080835,,,Slough,2020
488456,1,19/01/2007,MWBA,L037224470146,,,Buckinghamshire,2021
412027,2,21/01/2017,AIND,A032687909633,,,Reading,2023
493777,2,24/08/2016,MWAS,M084849752599,,,Isle of Wight,2019
441869,2,19/06/2005,WOTH,R029407015170,,,Oxfordshire,2021
483565,1,11/05/2000,WROM,Y007672069447,,,Medway,2021
463156,1,08/11/2008,WIRI,U048124615082,,,Medway,2023
437883,1,22/06/2013,WROM,M006477698114,,,West Berkshire,2023
494732,1,17/10/2002,REFU,X057451893182,,,West Sussex,2022
406563,1,12/12/2002,AOTH,X034010095413,,,West Sussex,2020
460388,1,12/07/2000,MOTH,D050385133859,,,Oxfordshire,2021
450088,2,27/04/2015,MWBA,U015390507199,,,East Sussex,2022
466071,1,24/01/2010,ABAN,P011216824854,,,Reading,2022
430131,2,28/01/2018,ABAN,R079486104188,,,Oxfordshire,2024
471508,1,07/09/2016,MWBC,B026798105150,,,Slough,2021
443944,1,02/09/2002,OOTH,S095740864495,,,Wokingham,2021
430474,1,16/06/2016,MWAS,O002648680992,,,West Sussex,2021
402991,2,18/06/2016,ABAN,I070042562144,,,Kent,2024
492997,1,01/03/2018,WROM,H023816744713,,,Portsmouth,2019
466486,2,23/04/2013,BAFR,T097041915656,,,Windsor and Maidenhead,2020
442250,1,02/01/2012,BAFR,K098446538884,,,Reading,2024
487350,2,25/09/2003,WIRI,P063073406219,,,Brighton and Hove,2019
427822,2,23/08/2011,ABAN,Z032939789814,,,Hampshire,2023
436701,2,26/03/2014,WIRT,A059932029360,,,Bracknell Forest,2022
470645,1,29/07/2004,WROM,C019388959447,,,Hampshire,2020
494534,2,20/03/2001,WIRI,F067860110475,,,Hampshire,2022
496567,1,30/12/2008,CHNE,C065553983033,,,Bracknell Forest,2022
484239,1,03/04/2003,AOTH,T065109782024,,,Southampton,2024
438923,2,29/09/2007,MOTH,N017069587669,,,Milton Keynes,2021
490660,1,06/02/2014,MWBA,F087247209848,,,East Sussex,2020
490104,2,04/10/2000,APKN,M000463332438,,,Reading,2021
485170,2,01/12/2016,MWAS,Y002084023907,,,Wokingham,2022
486466,1,05/02/2012,BAFR,N072629097387,,,West Sussex,2023
476736,2,26/06/2002,REFU,M079852453995,,,Bracknell Forest,2023
434833,2,25/01/2002,NOBT,B069144137958,,,Portsmouth,2019
482216,2,19/04/2007,MWAS,G076538299555,,,Kent,2019
439378,2,03/05/2005,OOTH,J098757898489,,,Medway,2021
441240,2,30/12/2003,AOTH,T002578023287,,,Kent,2021
448869,1,08/04/2017,WBRI,K066538215528,,,Windsor and Maidenhead,2020
476743,2,05/07/2006,ABAN,T026650452585,,,Kent,2020
454330,1,16/10/2005,WROM,T004258553904,,,Hampshire,2020
479935,2,26/09/2016,MOTH,U065270662783,,,Surrey,2024
434670,1,07/01/2016,APKN,J084276555588,,,Hampshire,2021
483277,1,05/05/2014,AOTH,V078380304042,,,Milton Keynes,2024
468501,2,27/04/2014,CHNE,Q052066328074,,,Milton Keynes,2021
496551,1,20/07/2009,REFU,M094024480423,,,Medway,2023
