CHILD,DECOM,RNE,LS,CIN,PLACE,PLACE_PROVIDER,DEC,REC,REASON_PLACE_CHANGE,HOME_POST,PL_POST,URN,LA,YEAR
442704,2019-12-13,P,V4,N4,P2,PR4,,E15,,J14 9UT,M23 2JQ,6924991,Southwark,2019
687605,2017-01-21,P,D1,N8,U5,PR1,2019-04-17,X1,ALLEG,V17 7RE,C14 8EE,4137557,Southwark,2019
687605,2019-04-17,P,D1,N8,U5,PR4,2019-07-18,X1,,S10 9CZ,Y21 7DA,3172316,Southwark,2019
687605,2019-07-18,L,V2,N8,U5,PR4,2019-09-17,X1,CREQB,S10 9CZ,Y21 7DA,3172316,Southwark,2019
687605,2019-09-17,P,V2,N8,K2,PR1,2020-02-15,X1,OTHER,P23 1NL,Z4 6LD,5542478,Southwark,2019
687605,2020-02-15,P,V2,N8,U4,PR1,2020-03-12,X1,CREQB,D27 2FB,X2 8IP,2735361,Southwark,2019
687605,2020-03-12,P,V2,N8,U2,PR1,,E17,,R29 3QJ,A17 3HT,2993172,Southwark,2019
954202,2018-10-18,L,J2,N1,U5,PR4,2019-09-15,X1,,K11 6TG,U1 7FH,1529031,Bromley,2019
954202,2019-09-15,L,C2,N1,U5,PR4,2019-11-22,X1,CARPL,K11 6TG,U1 7FH,1529031,Bromley,2019
954202,2019-11-22,P,C2,N1,U3,PR1,2020-01-03,X1,,N15 3AY,Q23 5EV,4923663,Bromley,2019
954202,2020-01-03,L,J3,N1,U3,PR1,,X1,OTHER,N15 3AY,Q23 5EV,4923663,Bromley,2019
221218,2019-02-21,L,V2,N1,U4,PR1,2019-12-24,X1,CHILD,C4 6PD,C14 3HH,1255948,Hillingdon,2019
221218,2019-12-24,P,V2,N1,P1,PR0,,X1,CHILD,V21 3DJ,Y14 9JK,5226475,Hillingdon,2019
990787,2019-03-03,P,D1,N8,U4,PR4,2019-06-24,E41,,A8 5HD,O21 2NO,1186937,Southwark,2019
34153,2018-06-27,T,J2,N6,U4,PR1,2019-09-16,X1,CHILD,P10 7VL,E13 2KX,2319399,Southwark,2019
34153,2019-09-16,P,J2,N6,U3,PR1,2019-11-08,X1,OTHER,W29 7BW,V9 5RR,5996872,Southwark,2019
34153,2019-11-08,P,J2,N6,U5,PR4,,X1,STAND,E5 3RD,P22 1WG,5488295,Southwark,2019
979155,2018-11-02,L,J2,N3,U4,PR4,2019-06-16,X1,CUSTOD,H11 3DJ,F15 8ZJ,2581289,Southwark,2019
979155,2019-06-16,P,J2,N3,K2,PR1,2019-12-15,X1,,U13 3XY,G18 4CZ,2863067,Southwark,2019
979155,2019-12-15,L,D1,N3,K2,PR1,2020-01-10,E13,,U13 3XY,G18 4CZ,2863067,Southwark,2019
571830,2018-06-22,P,D1,N8,U5,PR4,2019-10-13,X1,,B5 6BJ,D13 3BP,1063679,Bromley,2019
571830,2019-10-13,T,D1,N8,U5,PR4,,E9,,B5 6BJ,D13 3BP,1063679,Bromley,2019
656076,2017-11-22,L,J1,N1,U4,PR1,2020-01-12,X1,CUSTOD,K7 8QG,O11 4TB,9284603,Southwark,2019
656076,2020-01-12,B,L1,N1,U2,PR1,,X1,OTHER,B15 5LD,P12 3SR,5331884,Southwark,2019
679022,2018-08-18,P,D1,N1,K2,PR4,2019-05-03,E41,,L29 4OT,Y13 6LU,9007284,Bromley,2019
756853,2018-04-13,P,J1,N5,U4,PR1,2019-07-13,E4A,,A5 8KB,E23 1NO,3158821,Southwark,2019
159388,2018-11-23,P,L2,N7,K2,PR4,2019-10-06,X1,PLACE,I2 4BX,S6 7QE,4855047,Hillingdon,2019
159388,2019-10-06,P,L2,N7,U5,PR1,,X1,APPRR,F7 2FE,Y1 7RS,3294232,Hillingdon,2019
604407,2018-10-28,P,V4,N1,U5,PR4,2019-06-30,X1,CLOSE,N20 6MV,O15 6ZU,7952934,Southwark,2019
604407,2019-06-30,P,V4,N1,U4,PR1,2019-07-23,X1,,O19 1DG,A18 5CZ,1689915,Southwark,2019
604407,2019-07-23,L,V3,N1,U4,PR1,2019-12-02,X1,,O19 1DG,A18 5CZ,1689915,Southwark,2019
604407,2019-12-02,L,E1,N1,U4,PR1,,E2,,O19 1DG,A18 5CZ,1689915,Southwark,2019
960186,2017-07-24,P,E1,N8,U2,PR1,2019-04-25,X1,STAND,H28 4TG,S5 6XP,7103838,Southwark,2019
960186,2019-04-25,P,E1,N8,U4,PR4,2019-05-29,E4B,,X19 4BU,Z19 7PY,9810921,Southwark,2019
406846,2017-11-14,P,D1,N8,U4,PR1,2019-08-08,X1,CUSTOD,G9 4EV,L13 8JC,4653049,Southwark,2019
406846,2019-08-08,P,D1,N8,K2,PR4,2019-09-05,X1,,X7 8RC,V27 4BJ,9702906,Southwark,2019
406846,2019-09-05,L,L2,N8,K2,PR4,2020-01-22,X1,,X7 8RC,V27 4BJ,9702906,Southwark,2019
406846,2020-01-22,L,J2,N8,K2,PR4,2020-03-05,X1,CLOSE,X7 8RC,V27 4BJ,9702906,Southwark,2019
406846,2020-03-05,P,J2,N8,U5,PR1,,X1,CUSTOD,S7 7QD,J6 5ZF,2542718,Southwark,2019
633285,2018-12-13,L,L2,N6,U2,PR1,2019-07-10,E4A,,M2 3RF,P20 5GO,2556125,Southwark,2019
814087,2018-05-30,P,L3,N8,P1,PR0,2019-09-17,X1,,U27 5IZ,M23 9SY,2724982,Southwark,2019
814087,2019-09-17,L,D1,N8,P1,PR0,,E16,,U27 5IZ,M23 9SY,2724982,Southwark,2019
16960,2018-05-19,L,C1,N6,U4,PR4,2019-07-19,X1,CREQO,W16 9PI,R17 3MJ,1673028,Bromley,2019
16960,2019-07-19,P,C1,N6,U4,PR1,2019-11-18,X1,,K11 8ZQ,W15 8UU,6140337,Bromley,2019
16960,2019-11-18,T,C1,N6,U4,PR1,,X1,PLACE,K11 8ZQ,W15 8UU,6140337,Bromley,2019
297403,2018-08-03,L,V4,N5,U6,PR4,2019-10-15,X1,LAREQ,R7 6DN,B9 1FK,5092692,Southwark,2019
297403,2019-10-15,P,V4,N5,U4,PR1,2019-12-24,X1,CREQB,A14 1GM,K26 5FF,2553016,Southwark,2019
297403,2019-12-24,P,V4,N5,U4,PR4,,X1,CLOSE,Q17 8BD,M10 5HP,9038394,Southwark,2019
309655,2018-09-01,B,C2,N4,U4,PR1,2019-10-09,X1,,T20 8VY,L16 3AW,3667781,Southwark,2019
309655,2019-10-09,L,L2,N4,U4,PR1,2019-12-28,X1,OTHER,T20 8VY,L16 3AW,3667781,Southwark,2019
309655,2019-12-28,P,L2,N4,U3,PR1,,E3,,L10 4JO,T14 8GN,9845761,Southwark,2019
636479,2019-03-29,P,L2,N5,U2,PR1,2019-10-12,X1,,U20 9HM,F29 3MF,5484840,Hillingdon,2019
636479,2019-10-12,T,L2,N5,U2,PR1,,X1,STAND,U20 9HM,F29 3MF,5484840,Hillingdon,2019
571007,2018-07-16,L,V2,N4,U3,PR1,2019-09-20,X1,,B27 1CY,T17 6XA,7750577,Southwark,2019
571007,2019-09-20,L,E1,N4,U3,PR1,2020-01-24,X1,CREQB,B27 1CY,T17 6XA,7750577,Southwark,2019
571007,2020-01-24,P,E1,N4,U5,PR1,,X1,,V26 4HP,M3 9CT,8089909,Southwark,2019
869102,2018-06-28,L,C2,N7,U4,PR1,2019-09-22,X1,,R7 9SZ,W30 9DO,3746176,Bromley,2019
869102,2019-09-22,L,C1,N7,U4,PR1,,E16,,R7 9SZ,W30 9DO,3746176,Bromley,2019
988280,2019-01-07,T,V2,N8,U4,PR4,2020-02-23,X1,,S9 8QZ,O6 8IU,5543231,Bromley,2019
988280,2020-02-23,L,V3,N8,U4,PR4,,X1,,S9 8QZ,O6 8IU,5543231,Bromley,2019
790932,2018-08-02,P,V4,N5,U1,PR1,2019-05-07,E17,,Y1 4HT,B30 5SY,5888428,Bromley,2019
247698,2018-10-09,L,L3,N5,U2,PR1,2019-06-18,X1,OTHER,H22 5OK,M15 9DW,8280071,Hillingdon,2019
247698,2019-06-18,P,L3,N5,K2,PR4,,X1,APPRR,R24 3HT,S18 5BQ,5611389,Hillingdon,2019
975004,2018-03-14,L,C1,N3,R2,PR3,2019-04-05,X1,APPRR,T17 2RM,M8 8CF,7640513,Southwark,2019
975004,2019-04-05,P,C1,N3,U5,PR4,2019-11-01,E2,,D25 5PD,Y15 1OH,2784135,Southwark,2019
528962,2018-02-01,S,E1,N1,K2,PR4,2019-06-01,X1,,C6 8NI,O26 7GJ,3311876,Bromley,2019
528962,2019-06-01,L,J2,N1,K2,PR4,2019-08-21,X1,,C6 8NI,O26 7GJ,3311876,Bromley,2019
528962,2019-08-21,L,V3,N1,K2,PR4,2020-03-11,X1,OTHER,C6 8NI,O26 7GJ,3311876,Bromley,2019
528962,2020-03-11,P,V3,N1,U5,PR1,,X1,,A1 1AW,P28 5OS,8324785,Bromley,2019
88024,2019-01-13,L,V2,N4,U4,PR4,2019-05-29,X1,OTHER,V13 2IQ,K12 9ZF,6396365,Southwark,2019
88024,2019-05-29,P,V2,N4,P1,PR0,2020-02-15,X1,,W13 9AZ,V25 2NR,2959295,Southwark,2019
88024,2020-02-15,L,C1,N4,P1,PR0,,X1,,W13 9AZ,V25 2NR,2959295,Southwark,2019
827864,2019-01-22,L,L3,N5,P1,PR0,2019-11-27,X1,,Z3 6TB,X26 2QV,9958729,Southwark,2019
827864,2019-11-27,L,V4,N5,P1,PR0,2020-01-31,E6,,Z3 6TB,X26 2QV,9958729,Southwark,2019
569582,2019-03-01,P,J3,N6,U4,PR4,2019-06-29,X1,APPRR,X7 5TL,Z22 5AX,9890179,Bromley,2019
569582,2019-06-29,P,J3,N6,U5,PR4,2019-08-25,X1,APPRR,U22 2NW,V20 3XC,4700165,Bromley,2019
569582,2019-08-25,P,J3,N6,U5,PR4,2019-12-13,X1,CLOSE,E13 6PI,Y29 5KO,1572810,Bromley,2019
569582,2019-12-13,P,J3,N6,K2,PR4,2020-03-15,X1,,O29 8GN,R19 2QX,8541916,Bromley,2019
569582,2020-03-15,L,J3,N6,K2,PR4,,X1,,O29 8GN,R19 2QX,8541916,Bromley,2019
225242,2019-11-20,P,D1,N8,A6,PR1,2020-05-01,X1,OTHER,Q17 9PC,B17 3IJ,5235464,Bromley,2020
225242,2020-05-01,P,D1,N8,U5,PR1,,X1,CLOSE,E19 9NR,A5 1ZI,4903819,Bromley,2020
53693,2020-04-01,P,E1,N6,U4,PR1,2020-10-31,E11,,V21 2KD,Z24 1NH,4359866,Southwark,2020
168196,2018-08-18,P,V4,N5,U5,PR4,2020-11-22,E16,,Q3 2OQ,V10 9MO,6910542,Southwark,2020
637234,2020-01-28,B,V3,N7,U4,PR4,2020-12-17,X1,PLACE,Q6 5CQ,K9 6YZ,3186853,Southwark,2020
637234,2020-12-17,P,V3,N7,U5,PR4,2021-01-16,E8,,D25 8NQ,K3 8SA,9941891,Southwark,2020
406894,2019-09-18,T,C2,N2,U4,PR4,2020-08-09,E12,,T21 3LZ,S29 8UO,8834689,Southwark,2020
525420,2019-04-02,T,J2,N1,U5,PR1,2020-10-14,X1,CUSTOD,J30 6VO,G28 1MF,2618759,Bromley,2020
525420,2020-10-14,P,J2,N1,U5,PR4,,X1,,T24 5GP,G20 8WY,2034754,Bromley,2020
457493,2018-11-30,L,J1,N6,U5,PR1,2020-05-16,X1,CREQO,J28 2DY,Y12 6JT,1068918,Southwark,2020
457493,2020-05-16,P,J1,N6,U2,PR1,,E11,,W23 4OR,P4 2FJ,5522854,Southwark,2020
230591,2018-08-04,P,V3,N8,U5,PR1,2020-08-29,X1,CLOSE,C11 3NQ,H17 5QG,9839733,Bromley,2020
230591,2020-08-29,P,V3,N8,U4,PR1,,E16,,M11 8VQ,L16 4KE,2389975,Bromley,2020
718139,2019-05-27,P,V2,N6,U5,PR4,2020-07-21,E9,,P22 1TR,U28 1HI,1829546,Hillingdon,2020
718139,2020-07-29,S,J2,N4,U4,PR4,2020-08-31,E46,,I8 5BR,V14 4JG,6137267,Hillingdon,2020
955207,2019-12-09,L,E1,N3,U5,PR4,2021-03-10,X1,ALLEG,U22 4NX,H3 8PN,6857695,Southwark,2020
955207,2021-03-10,P,E1,N3,U4,PR4,,X1,,L3 1JY,E20 2RS,3291802,Southwark,2020
158809,2019-03-09,P,V4,N3,U4,PR4,2020-10-19,X1,STAND,C4 9OS,S12 1LJ,9382103,Hillingdon,2020
158809,2020-10-19,P,V4,N3,U5,PR4,2021-02-08,E8,,N21 5IQ,G18 3WR,6231257,Hillingdon,2020
374015,2020-01-23,L,L3,N5,U4,PR1,2020-10-28,E48,,R11 5UP,G8 5OJ,1086820,Southwark,2020
420870,2020-03-17,P,E1,N4,U4,PR4,2020-06-29,X1,LAREQ,G12 5CZ,Y11 3HO,3812897,Bromley,2020
420870,2020-06-29,P,E1,N4,U5,PR1,2020-07-13,X1,OTHER,R27 5WI,V2 9MO,3484653,Bromley,2020
420870,2020-07-13,P,E1,N4,U2,PR1,2020-11-08,X1,PLACE,T10 2GV,R5 9JZ,2316506,Bromley,2020
420870,2020-11-08,P,E1,N4,U5,PR1,2021-02-11,X1,,V23 8KC,J18 8QE,5909466,Bromley,2020
420870,2021-02-11,L,V2,N4,U5,PR1,,X1,OTHER,V23 8KC,J18 8QE,5909466,Bromley,2020
748243,2019-10-24,P,L2,N1,U5,PR4,2020-05-04,E3,,N9 8FH,S9 5CJ,7353063,Southwark,2020
227758,2020-01-05,L,C1,N3,U4,PR4,2020-04-12,X1,LAREQ,B5 6RR,A27 3RH,2818108,Hillingdon,2020
227758,2020-04-12,P,C1,N3,H5,PR4,2020-05-21,E3,,B27 5GP,W2 1XH,9081314,Hillingdon,2020
439481,2019-01-31,P,V3,N8,U5,PR1,2020-04-20,X1,,O28 4VZ,K20 3RK,4321877,Bromley,2020
439481,2020-04-20,T,V3,N8,U5,PR1,2020-09-02,X1,STAND,O28 4VZ,K20 3RK,4321877,Bromley,2020
439481,2020-09-02,P,V3,N8,U5,PR1,2021-01-14,X1,CREQO,U21 3MX,U20 2MC,2013968,Bromley,2020
439481,2021-01-14,P,V3,N8,U3,PR1,,X1,LAREQ,P23 8EO,M30 7MX,5901364,Bromley,2020
725812,2019-01-26,P,J1,N1,A4,PR1,2020-05-07,X1,LAREQ,W16 6HO,P21 3PS,3716741,Bromley,2020
725812,2020-05-07,P,J1,N1,U3,PR1,2020-06-27,X1,STAND,A21 1RN,N27 9BK,4538029,Bromley,2020
725812,2020-06-27,B,J1,N1,U4,PR4,2021-01-23,X1,STAND,Y6 9TY,S6 3VD,6192739,Bromley,2020
725812,2021-01-23,P,J1,N1,U5,PR1,2021-03-17,E7,,L19 6UD,X6 1PF,5665618,Bromley,2020
735996,2020-01-11,P,C1,N8,U2,PR1,2020-05-07,X1,CREQB,Z28 7HT,Z15 4FQ,5797107,Southwark,2020
735996,2020-05-07,P,C1,N8,U4,PR4,2020-06-29,X1,PLACE,Q4 2KJ,R24 2LH,1142623,Southwark,2020
735996,2020-06-29,P,C1,N8,U4,PR1,2021-01-05,X1,CHILD,B28 8DL,M15 5FZ,9971302,Southwark,2020
735996,2021-01-05,P,C1,N8,K2,PR4,2021-01-15,X1,CREQB,K23 6VV,P9 9PJ,9937548,Southwark,2020
735996,2021-01-15,P,C1,N8,U2,PR1,2021-03-18,X1,OTHER,F11 8PN,G18 5KU,6845724,Southwark,2020
735996,2021-03-18,P,C1,N8,K2,PR1,,X1,CARPL,E5 2FH,C17 6MU,9335555,Southwark,2020
424048,2019-07-06,P,D1,N5,S1,PR4,2020-07-15,X1,CUSTOD,N28 6XA,X19 8FT,5902198,Hillingdon,2020
424048,2020-07-15,P,D1,N5,P2,PR4,2020-07-16,X1,CLOSE,O18 6MW,L4 1RT,7604246,Hillingdon,2020
424048,2020-07-16,P,D1,N5,P2,PR4,2020-07-21,X1,CUSTOD,X14 3WS,M6 8UR,2763487,Hillingdon,2020
424048,2020-07-21,P,D1,N5,U5,PR4,,X1,CREQO,B20 8VV,N23 2DI,2599700,Hillingdon,2020
502939,2019-08-14,P,E1,N6,U4,PR1,2021-03-19,E15,,O24 6UT,T21 2WH,2754615,Hillingdon,2020
731959,2019-01-21,L,C2,N7,K2,PR1,2020-06-27,E14,,U1 8FJ,A3 4MR,5955369,Hillingdon,2020
279171,2019-07-29,L,V3,N8,K2,PR1,2020-05-28,X1,CHILD,R28 5BQ,N15 2DG,2599939,Bromley,2020
279171,2020-05-28,P,V3,N8,U4,PR4,2020-07-13,X1,CREQB,K22 3YH,R26 5GO,7054962,Bromley,2020
279171,2020-07-13,P,V3,N8,U4,PR1,2021-03-03,X1,CARPL,F6 8XH,A26 1NB,8040717,Bromley,2020
279171,2021-03-03,P,V3,N8,U3,PR1,,X1,OTHER,M12 9ZA,X18 4JU,8600051,Bromley,2020
99151,2020-02-20,T,E1,N1,U4,PR4,2020-11-01,E16,,P7 4ZY,G27 2PG,6370582,Bromley,2020
87408,2017-09-28,P,J3,N2,U4,PR1,2021-01-27,X1,,D2 2XD,I13 6RJ,6381451,Hillingdon,2020
87408,2021-01-27,T,J3,N2,U4,PR1,2021-01-28,X1,CREQO,D2 2XD,I13 6RJ,6381451,Hillingdon,2020
87408,2021-01-28,P,J3,N2,P2,PR4,,X1,,L17 5ZC,N29 9QW,4673656,Hillingdon,2020
204727,2020-03-16,P,L3,N1,U5,PR4,2020-09-24,E3,,Y15 1XE,I9 3SK,5194109,Southwark,2020
96146,2017-12-10,P,V4,N4,U5,PR4,2020-08-14,X1,,X14 2DS,N6 7EA,5293808,Southwark,2020
96146,2020-08-14,L,J2,N4,U5,PR4,2021-01-26,E3,,X14 2DS,N6 7EA,5293808,Southwark,2020
442009,2020-03-25,T,C1,N2,U4,PR1,2020-04-20,E11,,M13 2FU,E22 3OP,1794395,Hillingdon,2020
557029,2020-03-26,P,D1,N7,U4,PR1,2020-12-09,X1,,L18 2PN,W14 2WX,7505567,Hillingdon,2020
557029,2020-12-09,L,L1,N7,U4,PR1,,E45,,L18 2PN,W14 2WX,7505567,Hillingdon,2020
506970,2019-04-05,P,V3,N3,U5,PR4,2020-05-19,X1,STAND,O27 6YL,T19 2BZ,4838629,Bromley,2020
506970,2020-05-19,P,V3,N3,U5,PR4,2020-08-23,X1,OTHER,M22 6XW,Y3 4RJ,6819999,Bromley,2020
506970,2020-08-23,P,V3,N3,U5,PR4,,X1,,Y24 7WH,T20 5BN,8649285,Bromley,2020
745426,2018-08-01,P,J2,N5,U4,PR1,2020-07-10,X1,,J21 1LQ,Z28 1YV,1010345,Southwark,2020
745426,2020-07-10,L,J2,N5,U4,PR1,,X1,CLOSE,J21 1LQ,Z28 1YV,1010345,Southwark,2020
462241,2019-01-30,L,J1,N1,U3,PR1,2020-11-13,E47,,P3 7OL,D28 7KU,1696522,Bromley,2020
737153,2019-09-25,P,L3,N2,H5,PR1,2020-06-18,X1,,M20 7EK,N27 6YW,8593329,Southwark,2020
737153,2020-06-18,T,L3,N2,H5,PR1,2020-06-26,X1,,M20 7EK,N27 6YW,8593329,Southwark,2020
737153,2020-06-26,U,L3,N2,H5,PR1,2020-07-11,X1,CREQO,M20 7EK,N27 6YW,8593329,Southwark,2020
737153,2020-07-11,P,L3,N2,H5,PR4,,E45,,B4 8UV,G18 4MI,4201817,Southwark,2020
464233,2019-07-09,L,V2,N1,U2,PR1,2020-06-28,X1,CLOSE,E8 1BW,C30 3QE,8246915,Southwark,2020
464233,2020-06-28,P,V2,N1,U4,PR1,2020-09-19,X1,,G6 3EE,E11 7PB,2274038,Southwark,2020
464233,2020-09-19,L,E1,N1,U4,PR1,,X1,,G6 3EE,E11 7PB,2274038,Southwark,2020
994928,2017-01-11,L,L1,N8,R2,PR3,2020-06-17,X1,CLOSE,T25 7QP,E16 1PK,3601572,Hillingdon,2020
994928,2020-06-17,P,L1,N8,U1,PR1,,X1,CUSTOD,P19 7ES,R1 5SL,7748604,Hillingdon,2020
842080,2018-09-12,P,V3,N2,U4,PR1,2020-05-28,X1,,E16 5IA,R14 8SS,5497969,Bromley,2020
842080,2020-05-28,L,C1,N2,U4,PR1,2020-07-27,X1,LAREQ,E16 5IA,R14 8SS,5497969,Bromley,2020
842080,2020-07-27,P,C1,N2,A5,PR4,,X1,OTHER,Z6 2AB,S10 2XE,9383310,Bromley,2020
291083,2020-10-29,S,D1,N8,U4,PR1,2020-12-08,X1,CUSTOD,J23 6SU,H3 8BU,1399894,Southwark,2020
291083,2020-12-08,P,D1,N8,R1,PR4,,X1,OTHER,R21 4MQ,J8 4GS,6275865,Southwark,2020
673034,2020-06-17,S,C2,N8,K2,PR4,2020-10-26,E11,,Y7 4WX,C4 3JU,9816489,Southwark,2020
5955,2020-03-10,P,J1,N7,U5,PR4,2020-06-17,X1,,R17 8NX,L26 9VC,1504140,Southwark,2020
5955,2020-06-17,L,V2,N7,U5,PR4,2020-09-01,X1,CHILD,R17 8NX,L26 9VC,1504140,Southwark,2020
5955,2020-09-01,P,V2,N7,U2,PR1,,E7,,F19 8QQ,K15 2NW,4835087,Southwark,2020
99273,2019-05-03,L,L3,N6,U4,PR1,2020-05-03,X1,STAND,M16 6DC,Y8 9YI,6776885,Southwark,2020
99273,2020-05-03,P,L3,N6,U5,PR1,2020-05-09,X1,CHILD,G18 5SF,J25 4HK,8120674,Southwark,2020
99273,2020-05-09,P,L3,N6,U4,PR4,,X1,,H7 3TA,F2 1QC,3094968,Southwark,2020
775675,2018-08-30,P,J1,N7,U5,PR1,2020-07-09,E8,,Q15 9ZQ,P19 4PW,2418125,Southwark,2020
610489,2019-03-04,P,C1,N1,U4,PR4,2020-07-20,X1,,T4 2YM,Z5 6QG,5759085,Hillingdon,2020
610489,2020-07-20,T,C1,N1,U4,PR4,2021-01-09,X1,STAND,T4 2YM,Z5 6QG,5759085,Hillingdon,2020
610489,2021-01-09,P,C1,N1,U5,PR1,,X1,CARPL,Q18 6NS,Y22 4NG,4714690,Hillingdon,2020
719836,2020-01-25,P,V2,N5,U5,PR1,2021-01-05,E13,,R15 8GI,I12 9EI,8009876,Southwark,2020
991189,2020-02-15,S,L2,N4,K2,PR1,2020-07-16,X1,,Y24 6WR,G19 8UV,6680750,Hillingdon,2020
991189,2020-07-16,L,L1,N4,K2,PR1,,X1,CREQB,Y24 6WR,G19 8UV,6680750,Hillingdon,2020
472130,2018-09-08,P,L1,N3,U5,PR1,2020-07-26,X1,,D16 8XN,H24 7CQ,1484189,Bromley,2020
472130,2020-07-26,L,E1,N3,U5,PR1,2020-11-08,X1,CARPL,D16 8XN,H24 7CQ,1484189,Bromley,2020
472130,2020-11-08,P,E1,N3,P2,PR4,,X1,CREQB,R15 2HM,Y28 6SR,9773961,Bromley,2020
187276,2020-07-23,S,C2,N3,U4,PR1,2020-08-06,X1,,W9 1LP,S2 5ZS,4335611,Southwark,2020
187276,2020-08-06,T,C2,N3,U4,PR1,2020-12-03,E11,,W9 1LP,S2 5ZS,4335611,Southwark,2020
70974,2020-03-27,P,V2,N5,U5,PR1,2020-11-20,X1,,F22 4EI,H24 9AF,8377921,Southwark,2020
70974,2020-11-20,L,L3,N5,U5,PR1,,X1,CARPL,F22 4EI,H24 9AF,8377921,Southwark,2020
489455,2020-02-26,L,L1,N1,P1,PR0,2020-05-08,X1,,K1 5CB,K20 3QF,2461484,Southwark,2020
489455,2020-05-08,L,E1,N1,P1,PR0,2020-07-14,X1,OTHER,K1 5CB,K20 3QF,2461484,Southwark,2020
489455,2020-07-14,P,E1,N1,P1,PR0,2020-12-31,X1,PLACE,Z28 1AV,Q7 2JX,4616576,Southwark,2020
489455,2020-12-31,P,E1,N1,U4,PR4,2021-02-19,X1,,W9 7UQ,E1 2VC,4866659,Southwark,2020
489455,2021-02-19,L,C2,N1,U4,PR4,,X1,STAND,W9 7UQ,E1 2VC,4866659,Southwark,2020
359195,2019-05-26,P,J1,N6,P1,PR0,2020-07-23,X1,,Z4 7ET,V6 8DJ,5148504,Southwark,2020
359195,2020-07-23,T,J1,N6,P1,PR0,2021-02-23,X1,,Z4 7ET,V6 8DJ,5148504,Southwark,2020
359195,2021-02-23,L,V2,N6,P1,PR0,,X1,STAND,Z4 7ET,V6 8DJ,5148504,Southwark,2020
359195,2020-12-18,S,C1,N4,K2,PR4,2021-02-15,X1,,O22 4DX,C6 6QC,9864372,Southwark,2020
359195,2021-02-15,L,L3,N4,K2,PR4,,E46,,O22 4DX,C6 6QC,9864372,Southwark,2020
831429,2019-09-05,L,J2,N8,K2,PR4,2020-05-30,X1,,W6 2UY,E21 1IQ,1743522,Hillingdon,2020
831429,2020-05-30,L,C1,N8,K2,PR4,2020-09-22,X1,CREQB,W6 2UY,E21 1IQ,1743522,Hillingdon,2020
831429,2020-09-22,P,C1,N8,U5,PR4,,X1,CREQO,R27 8KR,D17 2MP,6981487,Hillingdon,2020
411707,2018-12-30,P,D1,N2,U4,PR4,2020-08-09,X1,LAREQ,D15 4PA,R2 3XT,7867392,Southwark,2020
411707,2020-08-09,P,D1,N2,U4,PR1,2020-09-19,X1,,N15 8BI,R4 9RJ,5547097,Southwark,2020
411707,2020-09-19,L,J3,N2,U4,PR1,,E8,,N15 8BI,R4 9RJ,5547097,Southwark,2020
414521,2019-12-29,P,V2,N2,U4,PR1,2020-04-04,X1,CREQB,M8 6PH,K21 6YR,7307915,Bromley,2020
414521,2020-04-04,P,V2,N2,K2,PR1,2020-09-10,X1,,Z7 8AG,O18 3ED,9347383,Bromley,2020
414521,2020-09-10,L,C2,N2,K2,PR1,2020-12-01,X1,,Z7 8AG,O18 3ED,9347383,Bromley,2020
414521,2020-12-01,T,C2,N2,K2,PR1,2021-02-08,X1,,Z7 8AG,O18 3ED,9347383,Bromley,2020
414521,2021-02-08,T,C2,N2,K2,PR1,,X1,CARPL,Z7 8AG,O18 3ED,9347383,Bromley,2020
279660,2018-03-25,P,C1,N6,U5,PR4,2020-10-31,E47,,E13 4UL,C10 5JW,1736285,Bromley,2020
629831,2019-12-16,T,V3,N6,U5,PR4,2020-06-21,X1,,D15 7RJ,W25 1UG,3774656,Bromley,2020
629831,2020-06-21,L,J3,N6,U5,PR4,,X1,CARPL,D15 7RJ,W25 1UG,3774656,Bromley,2020
63975,2020-12-17,S,J1,N4,U2,PR1,,X1,,O21 1PQ,F13 3EH,1330061,Southwark,2020
460752,2020-03-05,T,L1,N2,U4,PR4,2020-11-03,X1,,P11 9YZ,H2 1VI,5645359,Bromley,2020
460752,2020-11-03,L,V2,N2,U4,PR4,2021-02-04,X1,CARPL,P11 9YZ,H2 1VI,5645359,Bromley,2020
460752,2021-02-04,P,V2,N2,U4,PR1,,E6,,L17 6FX,R19 5VA,5162855,Bromley,2020
164592,2019-08-15,L,V4,N1,U4,PR1,2020-05-30,X1,,D9 2BE,I18 2FB,9174824,Bromley,2020
164592,2020-05-30,L,L1,N1,U4,PR1,2020-11-17,X1,,D9 2BE,I18 2FB,9174824,Bromley,2020
164592,2020-11-17,L,L1,N1,U4,PR1,,E14,,D9 2BE,I18 2FB,9174824,Bromley,2020
838434,2019-08-07,L,J3,N5,U5,PR4,2020-12-24,E6,,T5 1RB,P30 1GX,9766275,Southwark,2020
294875,2018-11-28,P,J1,N1,U5,PR4,2020-08-05,X1,OTHER,A4 4BT,V30 4GP,8099711,Southwark,2020
294875,2020-08-05,B,V2,N1,U5,PR4,2021-03-08,X1,CREQO,S24 2NF,G1 5LP,6335915,Southwark,2020
294875,2021-03-08,P,V2,N1,R5,PR3,,X1,PLACE,F21 8GG,Q22 3LV,7090161,Southwark,2020
895808,2019-11-10,P,V2,N6,U4,PR4,2020-06-03,X1,PLACE,T24 3MK,N2 6VO,5377841,Hillingdon,2020
895808,2020-06-03,P,V2,N6,U5,PR4,2021-01-14,X1,PLACE,D3 4TW,X4 2VO,4418629,Hillingdon,2020
